entry_time,exit_time,entry_price,exit_price,position_size,predicted_exp_r,edge,volatility,net_pnl,pnl_per_unit,stop_hit,take_profit_hit,hold_time_mins,atr,stop_dist,tp_dist,bar_high,bar_low,bar_close,signal,entry_bar,exit_bar,bars_held,future_price,real_horizon_ret,entry_time_idx,side,gate_on_entry,directional_hit,profitable
2025-07-21 17:15:00,2025-07-21T23:35:00,118014.3924,117550.0,-0.08471841,-0.0009064817550648,-0.7426066588334045,-0.0006307540431757,-0.5706958094044268,-6.736384800003055,False,False,380.0,154.08962377899596,308.1792475579919,924.5377426739758,118038.0,117925.1,117955.5,-1,325,401,76,116969.8,0.008851398365543712,2025-07-21 17:10:00,short,True,True,False
2025-07-23 04:05:00,2025-07-23T10:25:00,118675.0,118263.648,-0.0842644,-0.0011683537605226,-1.9495020585746583,0.0001474928739871,-5.268656552262499,-62.52529600000117,False,False,380.0,74.96444994127923,149.92889988255843,449.7866996476754,118726.6,118675.0,118726.6,-1,743,819,76,118637.6,0.000315146408257798,2025-07-23 04:00:00,short,True,True,False
2025-07-24 05:00:00,2025-07-24T11:20:00,117979.7,118743.10000000002,-0.08469283,-0.0011576178660125,-1.4944485086076358,0.0006758527234659,-104.75195413704874,-1236.8456000000087,False,False,380.0,100.44424744093324,200.8884948818665,602.6654846455995,118018.4,117979.7,118018.4,-1,1042,1118,76,118124.2,-0.0012247869760645264,2025-07-24 04:55:00,short,True,True,False
2025-07-25 15:10:00,2025-07-25T19:10:00,115263.24804,116558.25374102646,0.08069963,0.0007075901182057,0.4225933895958617,0.0001987550469895,67.09066208118054,831.3626974644189,False,True,240.0,215.83411683774392,431.66823367548784,1295.0047010264634,115424.0,115240.2,115424.0,1,1452,1500,48,116071.8,0.00701482886999162,2025-07-25 15:05:00,long,True,True,True
2025-08-01 01:20:00,2025-08-01T07:40:00,114897.975,114667.76185999998,0.08639657,0.0007799728966089,0.459362987833897,0.0021005929289924,-59.557010173382295,-689.3446137199925,False,False,380.0,294.84095355784007,589.6819071156801,1769.0457213470404,115194.4,114854.3,115180.6,1,3111,3187,76,115757.6,0.007481637513628939,2025-08-01 01:15:00,long,True,False,False
2025-08-01 08:00:00,2025-08-01T08:10:00,114969.9,114684.0586,0.08028487,0.0007548314962986,0.4297907730617629,0.0015733173736575,-59.82421606198998,-745.1493171999903,True,False,10.0,100.43989855778808,200.87979711557617,602.6393913467285,114969.9,114788.7,114788.8,1,3191,3193,2,115023.1,0.0004627298101504102,2025-08-01 07:55:00,long,True,False,False
2025-08-01 08:25:00,2025-08-01T09:15:00,114328.9,115063.02983012157,0.07969546,0.0007736926993609,0.4268369629597254,-0.0028015675520563,21.94382377506202,275.34597046132893,False,True,50.0,122.35480502026118,244.7096100405224,734.128830121567,114328.9,114328.8,114328.8,1,3196,3206,10,114750.1,0.00368410786773958,2025-08-01 08:20:00,long,True,True,True
2025-08-11 08:05:00,2025-08-11T14:25:00,121303.53444,119834.16204,-0.08125971,-0.0008060637060317,-1.1700184796124928,-0.0011402339578961,80.21121653393897,987.0970070400076,False,False,380.0,122.95404571253064,245.9080914250613,737.7242742751839,121373.5,121215.9,121373.5,-1,4186,4262,76,121143.6,0.0013184647977351818,2025-08-11 08:00:00,short,True,False,True
2025-08-11 18:25:00,2025-08-12T00:45:00,119601.17498,118745.84442,-0.08308692,-0.0011676710382376,-0.998399462095262,-0.0001036465185635,31.45974234602288,378.6365212000021,False,False,380.0,125.30984377970596,250.61968755941197,751.8590626782359,119692.0,119591.0,119591.0,-1,4310,4386,76,119006.9,0.004968805533050809,2025-08-11 18:20:00,short,True,False,True
2025-08-13 15:25:00,2025-08-13T19:20:00,120651.1254,122376.24270635702,0.07659871,0.0013670126816467,0.5499277938423588,0.0012159644091782,94.9105944823381,1239.0625701443028,False,True,235.0,287.5193843928355,575.038768785671,1725.116306357013,120669.0,120587.5,120587.6,1,4850,4897,47,121737.5,0.009004264124336097,2025-08-13 15:20:00,long,True,True,True
2025-08-14 02:40:00,2025-08-14T09:00:00,123494.8,121668.4,-0.08150662,-0.0007974367646892,-0.7300202222497765,0.0005582296746469,108.8988432072327,1336.0736000000086,False,False,380.0,123.4031547751078,246.8063095502156,740.4189286506468,123603.1,123494.8,123600.0,-1,4985,5061,76,123117.2,0.003057618620379205,2025-08-14 02:35:00,short,True,False,True
2025-08-14 09:05:00,2025-08-14T15:25:00,121589.1,118379.6,-0.08367979,-0.0011844465398374,-1.0999792005771916,-0.01543222872542,228.4092251598528,2729.5625999999857,False,False,380.0,107.8481593452208,215.6963186904416,647.0889560713249,121735.0,121589.1,121735.0,-1,5062,5138,76,120774.9,0.006696323930352405,2025-08-14 09:00:00,short,True,False,True
2025-08-14 15:30:00,2025-08-14T21:50:00,118206.2,117949.5852,-0.08800034,-0.0011818282099086,-0.4015990039489835,-0.027750043178248,-18.98138913210103,-215.6967703999897,False,False,380.0,295.1149253442416,590.2298506884831,1770.689552065449,118415.4,118206.2,118252.0,-1,5139,5215,76,117992.2,0.0018103957322035563,2025-08-14 15:25:00,short,True,True,False
2025-08-15 14:10:00,2025-08-15T20:30:00,118126.37,117277.35078,-0.08788803,-0.0012250268482603,-1.1877645308329303,0.0004462422087549,33.24028812988952,378.2117784400165,False,False,380.0,151.257203165575,302.51440633115,907.54321899345,118150.0,117997.0,118087.3,-1,5411,5487,76,117221.0,0.007664419045467962,2025-08-15 14:05:00,short,True,False,True
