time,open,high,low,close,vwap,volume,count,ema_10,sma_10,rsi_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,log_return,log_return_1,log_return_5,volatility_5,exp_return_h1,exp_return_h12,exp_return_h24,exp_return_h48,exp_return
2025-06-30 01:45:00,108780.9,108792.0,108743.9,108743.9,108788.1,2.18645051,121.0,108704.67364631608,108673.86000000002,63.7141640158608,123.79604385062704,-15.954040805860076,139.7500846564871,108470.62639586024,108667.995,108865.36360413975,0.3632506592944124,0.6922924882881814,-0.0003401910987329,0.000100206434532,0.0011497595050174,0.0002587354121836,-1.5969403e-05,5.230985e-05,-0.0003139375,-0.0007176008,-2.3561104e-05
2025-06-30 01:50:00,108743.1,108743.2,108577.0,108577.0,108642.0,1.04272467,129.0,108681.4602560768,108667.21,50.6660908512473,105.48249434991158,-27.414072245260428,132.896566595172,108498.4643723891,108674.35,108850.2356276109,0.3236929921566588,0.2232576608949347,-0.0015359777436309,-0.0003401910987329,0.0006715274465518,0.0003669639944005,-1.5969403e-05,5.230985e-05,-9.8995995e-05,-0.0007176008,4.6635346e-06
2025-06-30 01:55:00,108577.1,108593.5,108552.5,108552.6,108565.1,1.11056886,70.0,108658.03111860828,108669.6,49.08351609863057,87.98575335249188,-35.9286505941441,123.914403946636,108518.94777219556,108678.495,108838.04222780444,0.2936132448364005,0.1054616500315906,-0.0002247505646646,-0.0015359777436309,-0.000864450297079,0.000842409176224,-1.5969403e-05,2.2596363e-05,-9.8995995e-05,-0.0007176008,-1.21440935e-05
2025-06-30 02:00:00,108552.6,108552.6,108552.5,108552.6,108552.5,0.86245621,49.0,108638.86182431586,108671.79,49.08351609863056,73.27479384337494,-40.51168808260884,113.78648192598378,108503.60774299942,108672.345,108841.08225700058,0.3105431414047111,0.1451732055844022,0.0,-0.0002247505646646,-0.0017542911448958,0.0007036916923147,-1.5969403e-05,2.2596363e-05,-9.8995995e-05,-0.0007176008,-1.21440935e-05
2025-06-30 02:05:00,108552.6,108571.4,108552.5,108571.4,108563.2,1.04623668,48.0,108626.5960380766,108663.34,50.46608529662647,62.41378803033149,-41.09815511652184,103.51194314685333,108494.20650106815,108668.415,108842.62349893182,0.3206239806328722,0.2215549166807136,0.0001731729338716,0.0,-0.0020007129724963,0.0006585858483831,5.5009015e-05,5.230985e-05,-9.8995995e-05,-0.0007176008,2.5455194e-05
2025-06-30 02:10:00,108571.4,108598.1,108571.3,108598.0,108583.6,0.30842811,80.0,108621.39675842632,108656.05,52.43411880821386,55.3151220738946,-38.55745685836699,93.8725789322616,108488.52877000462,108665.4,108842.27122999536,0.3255336657213368,0.3094659035227042,0.0002449700568591,0.0001731729338716,-0.0019277464731567,0.0006730932329506,5.7328223e-05,5.230985e-05,-9.8995995e-05,-0.0007176008,2.6134558e-05
2025-06-30 02:15:00,108598.1,108606.1,108598.1,108606.0,108605.9,0.09718137,43.0,108618.59734780334,108649.56,53.03843665100392,49.76129407869303,-35.28902788285485,85.05032196154788,108482.7637417498,108660.7,108838.6362582502,0.327508028662051,0.3462932722708923,7.366346847765827e-05,0.0002449700568591,-0.0013425853175647,0.0007313057794181,5.5009015e-05,5.230985e-05,-9.8995995e-05,-0.0007176008,2.5455194e-05
2025-06-30 02:20:00,108606.1,108670.5,108606.1,108666.2,108665.6,26.18529417,130.0,108627.25237547544,108641.86000000002,57.42217414038158,49.64520326674392,-28.32409495584318,77.9692982225871,108485.4228519787,108655.115,108824.80714802128,0.3123500408080952,0.5326620887567984,0.000554143618378,7.366346847765827e-05,0.0002670558945438,0.0001814349377369,0.00011339049,2.2596363e-05,-9.8995995e-05,-0.0007176008,2.5749208e-05
2025-06-30 02:25:00,108666.3,108666.3,108666.2,108666.2,108666.2,0.8160241,99.0,108634.33376175264,108631.48,57.42217414038158,48.9884916247247,-23.18464527828992,72.17313690301462,108489.64042728388,108649.37,108809.09957271612,0.2940276095777185,0.5526827929037047,0.0,0.000554143618378,0.0010459500775865,0.0002143002200185,-1.5969403e-05,2.2596363e-05,-9.8995995e-05,-0.0007176008,-1.21440935e-05
2025-06-30 02:30:00,108666.3,108666.3,108665.7,108665.8,108666.1,1.54810292,86.0,108640.0548959794,108619.97,57.380897703691,47.88379171573615,-19.431476149822785,67.31526786555894,108489.82390010546,108646.88499999998,108803.9460998945,0.2891221407673482,0.560215419390052,-3.6810041778869966e-06,0.0,0.0010459500775865,0.0002143002200185,-1.5969403e-05,2.2596363e-05,-0.0003139375,-0.00075566035,-4.075317e-05
2025-06-30 02:35:00,108665.8,108665.8,108606.0,108606.0,108618.3,0.83507328,70.0,108633.86309671044,108606.18,51.42898692835451,41.70223148257355,-20.490429106388312,62.19266058896186,108488.51151046864,108640.02,108791.52848953137,0.2789183756250469,0.3877290635487881,-0.0005504626142002,-3.6810041778869966e-06,0.000869096139537,0.0002352975323792,-1.5969403e-05,2.2596363e-05,-0.0003139375,-0.00079746253,-4.1175415e-05
2025-06-30 02:40:00,108606.1,108606.1,108606.0,108606.1,108606.0,0.2982572,31.0,108628.81526094487,108609.09,51.43805820929147,36.39186683855951,-20.64063500032189,57.032501838881394,108485.9378914144,108638.15,108790.3621085856,0.2802185209994927,0.3947192825268457,9.207590185700064e-07,-0.0005504626142002,7.36634684775679e-05,0.0003919307446742,1.5001546e-05,2.2596363e-05,-0.0003139375,-0.00088047766,-3.2941654e-05
2025-06-30 02:45:00,108606.0,108642.7,108606.0,108642.7,108616.6,0.7084702,67.0,108631.3397589549,108618.1,54.767759856469134,34.736260728983325,-17.836992887918463,52.57325361690179,108500.15989595636,108643.85,108787.54010404366,0.2645158544062082,0.4959983326351431,0.0003369408746677,9.207590185700064e-07,9.20759018479638e-07,0.0003905440011864,6.676277e-05,2.2596363e-05,-0.0003139375,-0.00088047766,-1.7779277e-05
2025-06-30 02:50:00,108642.7,108642.7,108642.6,108642.6,108642.6,0.18425921,79.0,108633.38707550854,108627.1,54.75671270668642,33.03530140404473,-15.630361770285646,48.665663174330376,108515.42500932667,108649.445,108783.46499067332,0.2467016571935877,0.474462764974101,-9.204488292186828e-07,0.0003369408746677,-0.0002162819846918,0.0003190599711898,-1.5969403e-05,2.2596363e-05,-0.0003139375,-0.00088047766,-4.2013955e-05
2025-06-30 02:55:00,108642.6,108642.7,108545.0,108545.1,108594.1,11.77321367,132.0,108617.33487996152,108624.47,45.1864695016895,23.54839251525118,-20.09381652726336,43.64220904251454,108502.45594945502,108643.905,108785.35405054498,0.2603902180154135,0.1507399674323936,-0.0008978409601437,-9.204488292186828e-07,-0.000217202433521,0.0003190290378803,-1.2110581e-05,2.2596363e-05,-0.0003139375,-0.00088047766,-4.088359e-05
2025-06-30 03:00:00,108545.1,108545.1,108545.0,108545.1,108545.0,0.13848456,47.0,108604.20126542308,108619.18,45.1864695016895,15.847271391365211,-22.235950120919465,38.08322151228467,108490.45414549012,108637.615,108784.77585450986,0.2709206282002262,0.1856670875277536,0.0,-0.0008978409601437,-0.0011113623894869,0.0004938706954345,-1.5969403e-05,4.1494903e-05,-9.8995995e-05,-0.00088047766,-3.0992314e-06
2025-06-30 03:05:00,108545.1,108588.4,108545.0,108571.6,108577.2,0.34911745,72.0,108598.27376261888,108615.74000000002,48.04862533437374,11.746993913780898,-21.068982078803025,32.81597599258392,108483.62741781838,108632.65,108781.6725821816,0.2743605760912819,0.2951652725840333,0.0002441083540012,0.0,-0.0005608997752866,0.0004627978841172,5.7328223e-05,4.1494903e-05,-0.0003139375,-0.00088047766,-9.852849e-06
2025-06-30 03:10:00,108571.6,108571.6,108528.6,108528.7,108535.2,0.74311278,67.0,108585.62398759724,108601.99,44.03954782368242,4.978434705844848,-22.27003302939126,27.248467735236108,108475.41736368,108621.925,108768.43263632,0.2697570243208376,0.1818425225413465,-0.0003952090398621,0.0002441083540012,-0.0003177121803039,0.0004896552543755,-1.5969403e-05,4.1494903e-05,-9.8995995e-05,-0.00088047766,-3.0992314e-06
2025-06-30 03:15:00,108528.6,108528.7,108528.6,108528.6,108528.6,2.12019958,53.0,108575.2559898523,108588.23,44.03032544878848,-0.3892790292302379,-22.110197411573075,21.72091838234284,108474.80531321742,108609.855,108744.9046867826,0.2486877213538051,0.1991662774797263,-9.214156813748036e-07,-0.0003952090398621,-0.0010498620948338,0.0004476204382582,-1.5969403e-05,4.1494903e-05,-0.0003139375,-0.00088047766,-3.132387e-05
2025-06-30 03:20:00,108528.7,108528.7,108520.3,108527.9,108526.0,0.32686641,65.0,108566.64580987916,108574.44,43.96092704412653,-4.646156980859814,-21.09366029056212,16.447503309702306,108482.79182811812,108597.205,108711.61817188188,0.2107110802379906,0.1971284037490177,-6.4499335427891965e-06,-9.214156813748036e-07,-0.001049863061686,0.0004476203253713,-1.5969403e-05,4.1494903e-05,-0.0003139375,-0.00088047766,-3.132387e-05
2025-06-30 03:25:00,108528.0,108528.8,108509.6,108509.7,108517.9,0.90233786,67.0,108556.29202626475,108564.81,42.1028360692513,-9.3802219631325,-20.66218021826784,11.281958255135343,108486.65463425768,108585.495,108684.33536574231,0.1820507715921333,0.1165787154329271,-0.0001677128759501,-6.4499335427891965e-06,-0.000158472035085,0.0002295641779278,-1.5969403e-05,4.1494903e-05,-0.0003139375,-0.00088047766,-3.132387e-05
2025-06-30 03:30:00,108509.8,108509.8,108509.7,108509.7,108509.7,0.07790456,28.0,108547.82074876208,108555.17,42.1028360692513,-12.982350117774333,-19.41144669832774,6.429096580553409,108477.9250653756,108582.13,108686.3349346244,0.1919375400434713,0.1524636752516788,0.0,-0.0001677128759501,-0.0003261849110352,0.0002359395122979,-1.5969403e-05,4.1494903e-05,-0.0003139375,-0.00088047766,-3.132387e-05
2025-06-30 03:35:00,108509.8,108509.8,108509.7,108509.7,108509.7,0.19648278,27.0,108540.8897035326,108541.87,42.10283606925131,-15.656583286021489,-17.668543893259915,2.01196060723843,108471.74877177636,108579.985,108688.2212282236,0.1993668137338821,0.1753166608190478,0.0,0.0,-0.0005702932650364,0.0001727088322644,-1.5969403e-05,4.1494903e-05,-0.00052755827,-0.00088047766,-5.937508e-05
2025-06-30 03:40:00,108509.8,108509.8,108509.7,108509.7,108509.7,0.30678436,55.0,108535.21884834484,108528.58,42.102836069251296,-17.57335761115246,-15.668254574712712,-1.905103036439748,108465.88158986448,108577.84,108689.79841013554,0.2062269983184939,0.1956905697502816,0.0,0.0,-0.0001750842251743,7.42279634438142e-05,-1.5969403e-05,4.1494903e-05,-0.00052755827,-0.00088047766,-5.937508e-05
2025-06-30 03:45:00,108509.8,108509.8,108509.7,108509.7,108509.7,0.39725219,32.0,108530.57905773669,108525.04,42.1028360692513,-18.87483769368555,-13.57578772579664,-5.299049967888909,108458.92351075776,108574.755,108690.58648924224,0.2133672587928004,0.2191825796871531,0.0,0.0,-0.0001741628094929,7.433483967846135e-05,-1.5969403e-05,4.1494903e-05,-0.00052755827,-0.00088047766,-5.937508e-05
2025-06-30 03:50:00,108509.7,108509.8,108509.7,108509.8,108509.7,14.56729522,80.0,108526.8010472391,108521.51,42.12230595397871,-19.671440747595625,-11.497912623765371,-8.173528123830252,108451.70729140753,108570.345,108688.98270859248,0.2185453285471102,0.2448323946985326,9.215761717173722e-07,0.0,-0.0001677128759501,7.500347826531876e-05,2.284571e-05,4.1494903e-05,-0.00052755827,-0.00088047766,-4.8005e-05
2025-06-30 03:55:00,108509.8,108509.8,108509.7,108509.7,108509.7,0.09586005,26.0,108523.6917659229,108515.32,42.10705680317523,-20.079361194424564,-9.52466645647545,-10.554694737949117,108445.26580582702,108565.53,108685.79419417298,0.2215513417066755,0.2678860263275916,-9.21576171810421e-07,9.215761717173722e-07,9.215761717171552e-07,4.1214139341023283e-07,-1.5969403e-05,4.1494903e-05,-0.00052755827,-0.00088047766,-5.937508e-05
2025-06-30 04:00:00,108509.8,108509.8,108509.7,108509.8,108509.7,0.07347505,35.0,108521.16599030056,108513.43,42.12961864492287,-20.162155149126196,-7.685968328941662,-12.47618682018453,108444.51484285944,108557.71,108670.90515714056,0.2085437453324164,0.2883743385747729,9.215761717173722e-07,-9.21576171810421e-07,-9.326563315186854e-17,6.516527605160634e-07,1.5001546e-05,4.1494903e-05,-0.00052755827,-0.00088047766,-5.0302784e-05
2025-06-30 04:05:00,108509.8,108509.8,108509.7,108509.8,108509.7,0.58394836,36.0,108519.09944660954,108511.55,42.12961864492287,-19.99725405780191,-6.016853790093903,-13.980400267708008,108446.5769243509,108549.88999999998,108653.20307564909,0.1903513226021443,0.305978092569077,0.0,9.215761717173722e-07,9.215761716241064e-07,7.710459443847708e-07,-1.5969403e-05,4.1494903e-05,-0.00052755827,-0.00088047766,-5.937508e-05
2025-06-30 04:10:00,108509.8,108509.8,108509.7,108509.8,108509.7,0.36575938,31.0,108517.40863813508,108509.74,42.129618644922864,-19.6401691109495,-4.527815074593192,-15.112354036356308,108452.2866169898,108542.09,108631.8933830102,0.165471998945648,0.3202183541552724,0.0,0.0,9.215761716241064e-07,7.710459443847708e-07,-1.5969403e-05,4.1494903e-05,-0.00052755827,-0.00088047766,-5.937508e-05
2025-06-30 04:15:00,108509.8,108509.8,108509.7,108509.8,108509.7,0.18293027,36.0,108516.02524938324,108509.75,42.129618644922864,-19.136582111445023,-3.219382460070971,-15.917199651374052,108451.46779573931,108537.28,108623.09220426068,0.1581248475374914,0.3398829150424778,0.0,0.0,9.215761716241064e-07,7.710459443847708e-07,-1.5969403e-05,4.1494903e-05,-0.00052755827,-0.00088047766,-5.937508e-05
2025-06-30 04:20:00,108509.8,108509.8,108509.7,108509.8,108509.7,0.19047047,49.0,108514.89338585902,108509.76,42.129618644922864,-18.523953184630955,-2.085402826605524,-16.43855035802543,108451.99892578193,108532.465,108612.93107421813,0.1482801928770352,0.3591642489070892,0.0,0.0,-9.326563315186854e-17,6.516527605160634e-07,-1.5969403e-05,4.1494903e-05,-0.00052755827,-0.00088047766,-5.937508e-05
2025-06-30 04:25:00,108509.8,108509.8,108509.7,108509.8,108509.7,0.25750754,49.0,108513.96731570284,108509.77,42.12961864492288,-17.83287407462194,-1.1154589732772069,-16.717415101344734,108462.8076646991,108525.82,108588.83233530087,0.1161241358063853,0.3728820323553255,0.0,0.0,9.215761717171552e-07,4.121413934102329e-07,-1.5969403e-05,4.1494903e-05,-0.00052755827,-0.00088047766,-5.937508e-05
2025-06-30 04:30:00,108509.8,108509.8,108509.7,108509.8,108509.7,0.05873453,32.0,108513.20962193867,108509.78,42.12961864492288,-17.088206691289088,-0.296633271955482,-16.791573419333606,108485.74333748608,108519.18,108552.61666251394,0.0616235075015077,0.3597348046310721,0.0,0.0,0.0,0.0,-1.5969403e-05,4.1494903e-05,-0.00052755827,-0.00088047766,-5.937508e-05
2025-06-30 04:35:00,108509.8,108509.8,108509.7,108509.8,108509.7,0.11583314,20.0,108512.5896906771,108509.79,42.12961864492288,-16.310040431504603,0.3852263902632025,-16.695266821767806,108485.97017371537,108517.415,108548.85982628462,0.0579535114886899,0.3789148979380191,0.0,0.0,0.0,0.0,-1.5969403e-05,4.1494903e-05,-0.00052755827,-0.00088047766,-5.937508e-05
2025-06-30 04:40:00,108509.7,108509.8,108412.0,108412.1,108480.8,2.76353254,193.0,108494.31883782672,108500.02,24.9458303202769,-23.308228798545315,-5.290369581422006,-18.01785921712331,108457.12877063896,108510.76499999998,108564.401229361,0.0988588171155721,-0.4197607771405612,-0.0009007850899909,0.0,0.0,0.0,-1.5969403e-05,4.1494903e-05,-0.00057014474,-0.00088047766,-6.4967244e-05
2025-06-30 04:45:00,108412.1,108412.1,108404.2,108411.8,108406.0,0.72317362,55.0,108479.31541276728,108490.23,24.912229076808885,-28.549450695252744,-8.425273182503545,-20.1241775127492,108440.80630225615,108502.775,108564.74369774382,0.114225092849146,-0.2340399533331859,-2.7672226170923877e-06,-0.0009007850899909,-0.0009007850899909,0.0004028433388676,-1.5969403e-05,4.1494903e-05,-0.00057014474,-0.00088047766,-6.4967244e-05
2025-06-30 04:50:00,108411.8,108411.9,108411.8,108411.9,108411.8,1.38017483,46.0,108467.05806499142,108480.44000000002,24.948518501532124,-32.3224940536893,-9.758653232752074,-22.563840820937223,108424.67900301662,108496.935,108569.1909969834,0.1331945404418963,-0.0884286671704082,9.2240838968844e-07,-2.7672226170923877e-06,-0.000903552312608,0.0004025357374032,1.5001546e-05,4.1494903e-05,-0.00057014474,-0.00088047766,-5.5894947e-05
2025-06-30 04:55:00,108411.9,108411.9,108400.0,108400.1,108401.8,0.23579165,46.0,108454.8838713566,108469.47,23.50495157567787,-35.85154518576746,-10.630163491864192,-25.221381693903272,108408.46930521954,108490.51,108572.55069478048,0.1512403154533481,-0.0510070352397989,-0.0001088500637569,9.2240838968844e-07,-0.0009026299042184,0.0004026394596628,-1.5969403e-05,4.1494903e-05,-0.00057014474,-0.00088047766,-6.4967244e-05
2025-06-30 05:00:00,108400.1,108400.1,108400.0,108400.1,108400.0,3.28622464,60.0,108444.92316747358,108458.5,23.504951575677868,-38.20790666890389,-10.38921998000049,-27.8186866889034,108395.11135772262,108484.12,108573.12864227736,0.1640952468939689,0.0280233590230445,0.0,-0.0001088500637569,-0.0010114799679753,0.0003932722587359,-1.5969403e-05,4.1494903e-05,-0.00057014474,-0.00088047766,-6.4967244e-05
2025-06-30 05:05:00,108400.0,108400.1,108400.0,108400.0,108400.0,0.08288708,22.0,108436.755318842,108447.52,23.49159202132686,-39.626618296213564,-9.446345285848132,-30.180273010365436,108383.31152387756,108478.63499999998,108573.9584761224,0.1757460833138539,0.0875360236601315,-9.225087996459902e-07,0.0,-0.0010114799679753,0.0003932722587359,-1.5969403e-05,4.1494903e-05,-0.00057014474,-0.00088047766,-6.4967244e-05
2025-06-30 05:10:00,108400.1,108400.1,108400.0,108400.1,108400.0,0.05950946,21.0,108430.09071541618,108436.55,23.53839362252033,-40.27858189828112,-8.078647110332547,-32.19993478794857,108373.12007659792,108473.155,108573.18992340208,0.1844418066425166,0.1348525219219477,9.225087997204752e-07,-9.225087996459902e-07,-0.000111617386784,4.838906786179432e-05,1.5001546e-05,4.1494903e-05,-0.00057014474,-0.00088047766,-5.5894947e-05
2025-06-30 05:15:00,108400.1,108400.1,108400.0,108400.0,108400.0,0.21177986,46.0,108424.6196762496,108425.57,23.52289735720621,-40.33834162185667,-6.510725467126477,-33.827616154730194,108364.27818020724,108467.67,108571.06181979275,0.1906408053067904,0.1727497391203696,-9.225087996459902e-07,9.225087997204752e-07,-0.0001079276553672,4.878835287108116e-05,-1.5969403e-05,4.1494903e-05,-0.00057014474,-0.00088047766,-6.4967244e-05
2025-06-30 05:20:00,108400.0,108400.1,108400.0,108400.0,108400.0,0.03791484,33.0,108420.14337147694,108414.59,23.52289735720621,-39.92546571728599,-4.878279650044632,-35.04718606724136,108356.67637902495,108462.185,108567.69362097506,0.1945537441921243,0.2053084410290952,0.0,-9.225087996459902e-07,-0.0001097725725565,4.8582110674138274e-05,-1.5969403e-05,4.1494903e-05,-0.00057014474,-0.00088047766,-6.4967244e-05
2025-06-30 05:25:00,108400.1,108400.1,108400.0,108400.0,108400.0,0.14470814,23.0,108416.48094029933,108403.61,23.52289735720621,-39.1469963821728,-3.279848251945154,-35.86714813022765,108350.2406744336,108456.7,108563.1593255664,0.1963167338973205,0.2337011121462134,0.0,0.0,-9.22508799571722e-07,7.718262369133949e-07,-1.5969403e-05,4.1494903e-05,-0.00057014474,-0.00088047766,-6.4967244e-05
2025-06-30 05:30:00,108400.1,108400.1,108237.6,108237.7,108268.2,1.20978626,167.0,108383.97531479034,108386.17,10.076147731727472,-51.03797344004852,-12.136660247856696,-38.90131319219182,108303.01829993876,108443.095,108583.17170006126,0.2583413910516923,-0.2331519085978859,-0.0014983544449052,0.0,-9.22508799571722e-07,7.718262369133949e-07,-1.5969403e-05,4.1494903e-05,-0.00057014474,-0.00088047766,-6.4967244e-05
