mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.3721905708312988,0.0084862953111628,0.0311917781829834,0.0022620390787458805,0.01,3,"{'learning_rate': 0.01, 'max_depth': 3}",0.004298967275038645,-0.02490001073837833,0.003588559185231599,-0.014398911399597258,-0.00599117709323882,-0.007480514554188833,0.01108874901788264,1
0.8028714656829834,0.0520753421306032,0.03517765998840332,0.00414620904244741,0.01,5,"{'learning_rate': 0.01, 'max_depth': 5}",0.0008140361524825446,-0.07297983200434577,-0.004436280246166824,-0.03126197304518885,-0.05100043408106103,-0.03177289664485598,0.02784661396210991,2
1.7372449398040772,0.08295378181600953,0.06317620277404785,0.037505460805515846,0.01,7,"{'learning_rate': 0.01, 'max_depth': 7}",-0.010604019439572676,-0.103107332640759,0.010309549065154688,-0.028238572471560364,-0.05409627080681911,-0.037147329258711295,0.03917666961255009,3
0.4275340557098389,0.061969591586322606,0.0354609489440918,0.005176064622176341,0.1,3,"{'learning_rate': 0.1, 'max_depth': 3}",-0.028234804007853276,-0.056649218105104815,-0.06513037184264725,-0.11565917365486245,-0.09690607510555527,-0.07251592854320461,0.03073543813293209,4
0.5265236377716065,0.08949835504782987,0.03028421401977539,0.008523752372245246,0.1,5,"{'learning_rate': 0.1, 'max_depth': 5}",-0.02490488018063841,-0.10961404665450525,-0.11825295079054321,-0.1046805912606994,-0.10539683270041533,-0.09256986031736032,0.03417565210950507,5
0.5528372764587403,0.12951164902076948,0.014086151123046875,0.003503304381898852,0.1,7,"{'learning_rate': 0.1, 'max_depth': 7}",-0.04984029782461663,-0.22956202498013045,-0.07104112957874742,-0.0682952334495266,-0.1534899765244815,-0.11444573247150051,0.0677700584222395,6
