time,open,high,low,close,vwap,volume,count,ema_10,sma_10,rsi_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,atr_14,log_return,log_return_1,log_return_5,volatility_5
2025-07-08 06:05:00,108165.5,108204.4,108165.5,108204.4,107937.5187190481,3.99218181,1.0,108119.56280676038,108117.61000000002,72.10916410315015,67.84696630256076,12.309218016238468,55.53774828632229,107919.5754280183,108058.585,108197.59457198171,0.2572855677902938,1.0244782712487592,31.507626790063984,0.00043353289774733815,4.622994776839523e-05,0.0010629043262930225,0.00031639751975639797
2025-07-08 06:10:00,108204.3,108217.3,108204.3,108217.3,107937.8183542989,0.08354418,1.0,108137.33320553122,108130.19000000002,73.01951081806817,71.67210541314853,12.907485701460985,58.764619711687544,107921.88855569386,108070.91500000001,108219.94144430615,0.2757938050328268,0.9911376658067312,30.185653447916557,0.00011921170580666293,0.00043353289774733815,0.0014029599479743373,0.00032091125430831156
2025-07-09 01:00:00,108951.0,108961.8,108950.9,108961.8,108884.40578436734,0.10844543,1.0,108910.02580813566,108882.93999999999,57.79515386339311,4.5898896425787825,5.962922336101164,-1.3730326935223813,108802.61887234365,108907.75,109012.88112765635,0.19306454803510337,0.7570599269926988,35.396286948916455,0.00010004006199824285,0.00035710532094614274,0.0013694436239049571,0.0003004246691926025
2025-07-09 01:05:00,108961.8,109118.7,108961.8,109118.6,108936.36543954052,3.20402592,1.0,108947.94838847462,108908.3,70.1896099419284,21.050529027575976,17.938849376878686,3.1116796506972904,108782.81078742625,108920.425,109058.03921257376,0.25268761588793526,1.2200382732771606,44.07512359542201,0.0014380020122844903,0.00010004006199824285,0.001233302251514991,0.0003106905818436077
2025-07-09 02:05:00,108810.7,108846.9,108810.7,108846.8,108911.59956361266,0.13267572,1.0,108828.80437715982,108804.01000000001,47.69306247389161,-29.86788758507464,-8.902715917521142,-20.9651716675535,108669.09580443504,108876.46,109083.82419556497,0.38091649115881515,0.42848331429831804,38.07902599219306,0.0003317138194735218,0.00020128722790195878,0.0003309045581962528,7.809664226530202e-05
2025-07-09 02:10:00,108846.9,108854.0,108836.8,108854.0,108907.91935949738,1.06644863,1.0,108833.3853994944,108800.36000000002,48.55183135444975,-26.19721272814786,-4.185632848475489,-22.01157987967237,108674.2317018175,108879.06999999999,109083.90829818249,0.3762675382559715,0.43880538887884957,36.58766699275049,6.614582952943523e-05,0.0003317138194735218,0.0006506671405557155,0.00013371012289729157
2025-07-09 10:25:00,108789.9,108790.4,108789.9,108790.3,108713.50899577554,0.01943719,1.0,108737.40147367243,108735.33,65.04095757376736,14.26478696965205,18.783464331379342,-4.518677361727291,108543.24752756643,108680.26000000001,108817.27247243359,0.2521386541283145,0.9015692806847964,20.050305934738308,3.6768051505908643e-06,0.0002803962154769041,0.0006335314901869468,0.00017033528295239922
2025-07-09 10:30:00,108790.4,108790.4,108790.3,108790.4,108713.64764126734,0.26534842,1.0,108747.03756936835,108746.06999999999,65.05507617338316,18.004124750354094,18.018241689665107,-0.014116939311013876,108539.78973023647,108684.875,108829.96026976353,0.2669833677658042,0.8636654505725773,18.625284082256375,9.191991753071786e-07,3.6768051505908643e-06,0.0006362885102545584,0.000169830005829887
2025-07-09 10:35:00,108790.4,108801.4,108790.3,108801.4,108714.75638994979,1.96629265,1.0,108756.921647665,108757.53,66.6505796418409,21.606123014440527,17.296191963001235,4.309931051439294,108536.87381285065,108690.60500000001,108844.33618714937,0.28287851953599563,0.8603530358883529,18.08776379066601,0.0001011067513515143,9.191991753071786e-07,0.0006316890166979278,0.00017066467368161332
2025-07-09 10:40:00,108801.5,108841.8,108801.5,108841.8,108715.39109901218,0.83744272,1.0,108772.35407536227,108769.6,71.75183694213209,27.404769825167023,18.475871018982183,8.92889880618484,108531.25314044234,108698.44499999999,108865.63685955765,0.307625117466321,0.928714054557703,19.681494948476207,0.0003712498296663513,0.0001011067513515143,0.0003897768209361114,0.00012092074800987617
2025-07-09 12:30:00,109499.9,109500.0,109499.9,109500.0,108938.09450878858,2.1681498,1.0,109331.79926688022,109291.02999999998,85.1204333129065,166.99812976022076,36.72759445077165,130.27053530944912,108761.73115573835,109155.38500000001,109549.03884426167,0.7212724214415227,0.9377132409901324,46.442258062466045,9.132424261197808e-07,0.00021920230542467065,0.004287721875663734,0.0007934745502766654
2025-07-09 12:35:00,109499.9,109523.8,109499.9,109523.7,108949.42563521395,5.24636251,1.0,109366.69030926563,109331.53,85.74836862847962,172.65125259384513,33.9045738275168,138.74667876632833,108792.26777662066,109189.48000000001,109586.69222337936,0.727565006041514,0.9207070934984761,44.83209677229052,0.00021641493676241764,9.132424261197808e-07,0.0022866306130827187,0.0005342195494741714
2025-07-09 19:20:00,109983.4,110181.5,109983.4,110181.4,109225.19710443211,39.88950274,1.0,109705.24553206819,109636.11000000002,81.2097774289597,161.61795594461728,58.73612317739878,102.8818327672185,108990.53154366427,109494.04,109997.54845633572,0.9197002071267499,1.1825704626713271,92.10898103643068,0.0017977439028575468,0.0034701700685469006,0.004439595809967061,0.0014564478776604682
2025-07-09 19:25:00,110181.5,110302.5,110181.5,110302.5,109289.43374490351,43.76965683,1.0,109813.83725351033,109712.0,83.07914748066862,200.384909426808,78.0024613276716,122.38244809913641,108970.687668838,109553.80500000001,110136.92233116202,1.0645314074887817,1.1419762884667048,94.17976810525748,0.0010984930162926346,0.0017977439028575468,0.005805454921649739,0.0014774692188412957
2025-07-09 19:30:00,110302.5,110400.0,110292.0,110377.0,109310.33480060806,14.11865995,1.0,109916.2304801448,109808.19000000002,84.12545976747498,234.41730991084478,89.62788944936668,144.7894204614781,108962.37705395772,109615.505,110268.63294604229,1.1916707331545497,1.0829600498756633,95.16692752631052,0.0006751873448167169,0.0010984930162926346,0.0069021221825588544,0.0013370815222736269
2025-07-09 19:35:00,110377.0,110943.3,110377.0,110926.7,109430.8249871906,65.87602795,1.0,110099.95221102756,109951.23000000001,89.35560876502262,302.26016145916947,125.97659279815309,176.28356866101637,108871.65066863484,109704.68999999999,110537.72933136513,1.5186941075447986,1.2334647681025093,128.81928984585997,0.004967844012776164,0.0006751873448167169,0.007475072545614308,0.0012195377967838962
2025-07-09 19:40:00,110926.8,111392.5,110926.7,111392.4,109589.29919681716,75.64199868,1.0,110334.94271811345,110140.84,91.81573665709196,389.11869003453467,170.26809709881462,218.85059293572004,108744.82949601763,109817.16500000001,110889.50050398239,1.952946980524183,1.234487944374669,152.88934057115588,0.004189479726695386,0.004967844012776164,0.012009438345289964,0.0017868044495520778
2025-07-09 19:45:00,111392.4,111589.6,111252.1,111589.6,109644.46833937505,25.95573714,1.0,110563.06222391101,110345.43999999999,92.59607707414048,468.46689686671016,199.69304314479206,268.7738537219181,108618.20943884048,109924.14499999999,111230.0805611595,2.3760668070868496,1.1376482307141167,166.07581624464476,0.0017687530958685515,0.004189479726695386,0.012728748003438449,0.0019184275700665496
2025-07-09 19:50:00,111589.6,111879.1,111589.5,111879.0,109739.97650526585,41.52978248,1.0,110802.32363774537,110578.96,93.56565971423552,548.3816811726283,223.68626196056817,324.69541921206013,108503.7079371335,110044.09,111584.4720628665,2.7995725401818454,1.0956022353913348,174.89897222717056,0.0025900745051992704,0.0017687530958685515,0.012699757196449453,0.0019212951567564136
2025-07-09 22:55:00,111402.5,111403.0,111402.5,111403.0,110295.4829056998,0.44219355,1.0,111287.27348292507,111290.54000000001,62.77289535024737,132.33425596772577,6.327789950970725,126.00646601675504,110893.87138864522,111185.09,111476.30861135478,0.5238447193859889,0.8741347419147824,105.84251625887916,4.488219545666012e-06,2.2441399895519782e-05,0.0023114145770975402,0.0004011268540173792
2025-07-10 16:10:00,111512.9,111548.2,111491.0,111541.7,111150.19450906286,2.49791967,1.0,111392.66821652264,111381.05999999998,62.76133143739372,113.27985257019463,19.616919785680622,93.66293278451401,111042.33661149314,111293.93500000001,111545.53338850688,0.4521331526410146,0.9923819295313545,112.13441085534443,0.00025823273906962685,0.000697920619677918,0.002763135962205518,0.00024581176095884
2025-07-10 16:15:00,111541.7,111748.5,111541.6,111748.5,111170.22491464972,21.63146125,1.0,111457.36490442761,111417.83,68.49838864767715,134.99823311710497,33.06824026607276,101.92999285103221,111008.5610992993,111322.545,111636.5289007007,0.5640975971231987,1.1783070709189674,118.9033815085337,0.0018522985704498426,0.00025823273906962685,0.002169253732850257,0.00020501806813432656
2025-07-10 16:20:00,111748.5,112300.0,111748.5,112299.9,111318.97115137705,106.66677454,1.0,111610.55310362259,111513.65,78.15998484063238,194.46194171519892,74.02555909133336,120.43638262386555,110865.38517899405,111381.88499999998,111898.38482100591,0.9274395401118012,1.3886885945208087,149.8031399722099,0.00492216068725135,0.0018522985704498426,0.0034888999379863355,0.00067492015840821
2025-07-10 16:25:00,112299.9,112559.5,112299.9,112470.0,111389.87106893629,45.66058507,1.0,111766.8161756912,111628.56000000001,80.1795246316558,252.40345766281825,105.57366003116215,146.8297976316561,110758.34312717862,111447.86499999999,112137.38687282136,1.2373891107225174,1.2411911356906393,157.64577283133815,0.0015135481438794402,0.00492216068725135,0.007928953998515276,0.0019797809326941966
2025-07-10 16:30:00,112470.0,112750.0,112469.9,112729.3,111439.15113782714,29.47146582,1.0,111941.81323465644,111780.97,82.79179402103809,315.60773987065477,135.02235379119892,180.58538607945584,110640.93642376014,111521.36000000002,112401.78357623989,1.5789326389848093,1.18599934883552,166.39250334338584,0.002302850094041598,0.0015135481438794402,0.009244160760328178,0.001831145783068273
2025-07-10 16:35:00,112729.3,112750.0,112548.4,112745.9,111502.75100960254,40.65490664,1.0,112088.01082835527,111925.56000000001,82.9467475144823,362.85431151642115,145.81514034957223,217.03917116684892,110577.585648018,111596.25,112614.914351982,1.8256246997224483,1.0642928398167317,168.90732453314442,0.00014724457527900644,0.002302850094041598,0.010849090234691858,0.0017160095227089843
2025-07-10 19:10:00,113700.0,113710.3,113699.9,113706.4,112220.08609764116,2.51868998,1.0,113495.79588155335,113379.84000000001,65.8434016956492,202.41839206407894,-27.13175382702491,229.55014589110385,113063.14795065807,113498.41,113933.67204934194,0.7669923293937564,0.7389250341425879,151.62604336887767,5.6286894315113456e-05,0.0009071835741780646,0.005268913546263682,0.0004234950622238392
2025-07-11 00:05:00,115991.9,116048.2,115991.8,116048.1,116019.6691247362,6.11593565,1.0,115929.86820682517,115861.23999999999,60.951373515054804,131.91110141958052,-39.70446383711334,171.61556525669386,115659.42649080016,115919.35500000001,116179.28350919986,0.44846438146562545,0.7476546347230607,139.20108147296358,0.00048439925098189835,1.4656303223674503e-05,0.002748793738575486,0.0004919465235647342
2025-07-11 02:35:00,116321.6,116481.0,116321.6,116481.0,115749.37293013757,3.31912761,1.0,116157.81348554589,116097.09,72.87326787641584,157.75026093336055,55.737875535665665,102.01238539769489,115468.57192504972,115950.42999999998,116432.28807495024,0.8311449555646462,1.0505459258463108,113.41747504931762,0.0013694007275664294,0.0003748931684374544,0.004717890211176861,0.000650713431026465
2025-07-11 02:40:00,116480.9,116533.4,116480.9,116533.4,115775.08042088272,5.70430527,1.0,116226.10194271937,116152.93000000001,74.05346823100079,179.03592480938823,61.61883152935468,117.41709328003355,115484.4647334502,115998.05500000001,116511.64526654982,0.8855153072175465,1.021179074903732,109.06622683150921,0.00044975761912817403,0.0013694007275664294,0.004851163760658485,0.0006681877490516703
2025-07-11 02:45:00,116533.4,116561.2,116516.7,116561.1,115821.5808614931,10.91284358,1.0,116287.01068040675,116211.78,74.68058032291833,195.88211816172407,62.77201990535241,133.11009825637166,115515.93899704605,116047.20499999999,116578.47100295393,0.9156032718822315,0.983651313224133,104.45435348640142,0.00023767184665799174,0.00044975761912817403,0.0033824282817453344,0.00042607492620949064
2025-07-11 02:50:00,116561.1,116799.1,116561.1,116790.1,115895.57019613059,16.30796336,1.0,116378.48146578734,116303.01000000001,79.16409525269913,225.11623411398614,73.60490868609156,151.51132542789458,115531.35377989328,116108.10500000001,116684.85622010674,0.9934727986590243,1.0912384544880462,113.99332823737274,0.0019627074856542926,0.00023767184665799174,0.00281363979554808,0.00045747115909483516
2025-07-11 07:35:00,117874.9,118098.2,117874.9,118053.3,117032.7015123178,7.68725964,1.0,117820.42813768203,117713.17,61.3090126236705,90.28699024257367,-26.65409228467564,116.9410825272493,117407.24894161933,117904.93999999999,118402.63105838065,0.8442242680937038,0.6490482875890263,146.87080050614856,0.0015114764438583087,1.1028692841181806e-05,0.003276624204781713,0.0004979288443884867
2025-07-11 08:25:00,117928.6,117998.6,117928.6,117993.1,117113.89663131608,3.15683894,1.0,117861.1585211631,117841.50999999998,58.11618132764361,61.313948706316296,-0.27447779605251554,61.58842650236881,117447.53705035844,117777.34000000001,118107.14294964158,0.5600448263504155,0.8271044122475001,122.08005929259001,0.0005467915974412854,4.8335499253803416e-05,0.002925534340249717,0.0003932135857558256
2025-07-11 08:30:00,117993.2,118009.0,117973.4,118009.0,117123.65659710934,8.45474937,1.0,117888.03879004254,117842.40999999999,58.62923127221687,69.19547628704458,6.085639827740621,63.10983645930396,117445.919171469,117790.38,118134.84082853101,0.5848709012247173,0.8173365182513261,115.90291220026256,0.00013474456391741367,0.0005467915974412854,0.0024871339134580313,0.0003245876757570313
2025-07-12 03:25:00,117839.9,117849.4,117839.8,117849.0,117571.2736971507,0.96332714,1.0,117771.84423042335,117745.26000000001,65.79683154744706,49.37799595792603,7.75594286564597,41.62205309228006,117611.95142310912,117739.535,117867.11857689089,0.21672172714269228,0.9289933025377306,38.014528184233974,7.806904702015841e-05,0.00015021520265504128,0.001772618651796868,0.0003083448917461437
2025-07-12 06:25:00,117799.1,117950.0,117799.0,117950.0,117742.87993136975,11.63019673,1.0,117774.18176954583,117751.83,78.34530487685578,24.71633885645133,26.707999523929665,-1.991660667478337,117540.05909406701,117698.29000000001,117856.52090593301,0.26887545423642095,1.295388228727496,30.929800772056744,0.0012801747332948068,0.000287819506045915,0.0008416168541580921,0.00011314069743749958
2025-07-12 16:10:00,117215.0,117300.0,117215.0,117291.2,117659.4276998607,2.73029218,1.0,117213.5727570738,117170.59,47.5483433471834,-95.07674250661512,4.615868104846129,-99.69261061146125,116984.53875799589,117298.495,117612.4512420041,0.5353116286856091,0.48838213893529964,97.62592290109984,0.0007386060128749776,0.00011092330006491715,0.0017215500247709592,0.00039996929650221543
2025-07-12 16:15:00,117291.1,117300.0,117291.1,117300.0,117657.10858998212,2.68490356,1.0,117229.28680124218,117163.01000000001,48.160204325480095,-82.1669494335365,14.020528942339809,-96.18747837587631,116984.21797982161,117291.585,117598.9520201784,0.5241075396472765,0.5136888466353832,91.2883569795923,7.502412711243347e-05,0.0007386060128749776,0.002425114815062504,0.0003875316864023791
2025-07-12 16:20:00,117299.9,117390.5,117299.9,117364.9,117649.98478231934,10.02229003,1.0,117253.94374647086,117169.64000000001,52.555852297196374,-65.93885572177533,24.1988981232808,-90.13775384505612,116990.26310693414,117284.91,117579.55689306586,0.5024463813219608,0.6357387467549358,91.23918862390755,0.0005531291782851198,7.502412711243347e-05,0.0021899494720302418,0.00042637864022540014
2025-07-12 17:20:00,117393.9,117427.1,117393.9,117427.0,117634.56940712276,0.06514054,1.0,117323.29958634106,117309.38,58.825687397635306,-1.949106594256591,25.623306983275196,-27.572413577531787,117053.27511555563,117263.7,117474.12488444436,0.3588917703336405,0.8880244497489048,70.28703189086906,0.0002810651536041802,0.0006297022841144594,0.0016539216196768316,0.0003432552074524539
2025-07-12 17:25:00,117427.0,117461.0,117410.7,117459.9,117634.0021682731,1.34277101,1.0,117348.13602518814,117321.26999999999,60.95658432646767,9.632685301781748,29.76407910345083,-20.13139380166908,117094.61485925583,117286.34000000001,117478.06514074419,0.32693515842370036,0.9526271289365366,68.8593867558072,0.0002801348241654897,0.0002810651536041802,0.001815539982418232,0.0003255306797181647
2025-07-12 17:30:00,117461.0,117482.1,117460.9,117466.7,117633.90695984494,0.2620632,1.0,117369.69311151757,117333.82999999999,61.4012230957735,19.139414732548175,31.416646827373803,-12.277232094825628,117135.25901922444,117307.50499999998,117479.75098077551,0.29366574760163344,0.9621152821193469,65.52657341610751,5.7890421960695656e-05,0.0002801348241654897,0.0020103644046346584,0.0002941099396688363
2025-07-13 05:00:00,117873.6,117912.0,117873.5,117897.0,117636.90003054618,25.13923552,1.0,117851.96290659823,117852.81999999999,72.80156431562135,67.30672804762435,-2.353127300844875,69.65985534846922,117732.81598740318,117819.005,117905.19401259682,0.14630748680456135,0.952464865590494,23.946037467270177,0.00019849803221296707,8.483667455917143e-07,0.000332614933404287,6.679067972477096e-05
2025-07-13 05:05:00,117897.0,117912.0,117896.9,117911.9,117639.0803474661,0.71859062,1.0,117862.86055994399,117863.51999999999,74.1933839055447,67.81760869598656,-1.473797321986126,69.29140601797269,117733.98368958311,117826.07999999999,117918.17631041686,0.15632584978958278,0.9659252884916892,23.314177648179868,0.0001263735170286019,0.00019849803221296707,0.00044879743827386687,8.987812999759514e-05
2025-07-13 11:30:00,118014.5,118014.5,118014.5,118014.5,117760.21194137652,0.00083483,1.0,117897.8712069136,117866.65,78.61695742153768,29.364417112781666,27.128607335908185,2.2358097768734826,117693.91736224653,117833.06499999999,117972.21263775344,0.23617757503542217,1.1519514198346692,21.575975896511476,3.050519139286367e-05,0.0009401855375834943,0.001898235499889562,0.00034429995477096027
2025-07-13 19:15:00,119080.2,119158.6,119080.1,119135.8,118537.4785028548,7.42110941,1.0,119021.18632175607,119017.55,68.82427142273649,85.51088675353094,19.42491746533588,66.08596928819506,118669.37647501336,118919.88500000001,119170.39352498666,0.42130636938751387,0.9309533977166988,64.99827731068211,0.0004668032458747146,0.0002175241311285263,0.0013714449210304863,0.00034150166080022554
2025-07-13 19:20:00,119135.8,119136.0,119135.7,119135.9,118538.49179972707,1.1306399,1.0,119042.04335416405,119031.13,68.82955125918626,89.74215452950739,18.924948193049858,70.81720633645753,118676.53484568457,118936.93000000001,119197.32515431545,0.4378709864386778,0.8820539604952796,60.376971788490735,8.393779032905042e-07,0.0004668032458747146,0.000978354100270135,0.00018008184738002735
