mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.3240635395050049,0.027227422811513382,0.02966623306274414,0.0019979247351353934,0.01,3,"{'learning_rate': 0.01, 'max_depth': 3}",-0.004354675455293,-0.037104647968731586,-0.006206604359131118,-0.01571215445418339,-0.00015852447130537684,-0.012707321341728894,0.01321935615728344,1
0.8401191711425782,0.07441538089028245,0.03770885467529297,0.005834321984445472,0.01,5,"{'learning_rate': 0.01, 'max_depth': 5}",-0.012132819315450627,-0.08382266757864087,-0.009316347435147199,-0.024749231139047145,-0.031421110444448175,-0.0322884351825468,0.02700864537484854,2
1.6744287014007568,0.15142827702077846,0.03044099807739258,0.0024404752407161884,0.01,7,"{'learning_rate': 0.01, 'max_depth': 7}",-0.025668478371634773,-0.09498868469925204,-0.011322654099167107,-0.033024397571057795,-0.04527382930306012,-0.04205560880883437,0.02865966779969288,3
0.38191800117492675,0.0426024275479238,0.032219982147216795,0.003832630913824638,0.1,3,"{'learning_rate': 0.1, 'max_depth': 3}",-0.07955287681732082,-0.0948507258318787,-0.05929549981229898,-0.06312337011756064,-0.11014901858916959,-0.08139429823364575,0.019149328579111228,4
0.4187891483306885,0.013291350743291982,0.029219722747802733,0.0045977674565361925,0.1,5,"{'learning_rate': 0.1, 'max_depth': 5}",-0.06608932390345901,-0.1644575158918551,-0.07060436417687144,-0.08458517094330498,-0.07387072269095696,-0.09192141952128949,0.03677729595417329,5
0.4372860908508301,0.03130524990946341,0.01725912094116211,0.00557689370630772,0.1,7,"{'learning_rate': 0.1, 'max_depth': 7}",-0.07181845051179891,-0.19930719209850745,-0.04297355833915506,-0.0725267462204977,-0.09975613925173366,-0.09727641728433856,0.0540849014232175,6
