equity
-0.0
-0.0
-0.0
-0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
256.0588942700442
361.8599359525793
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
528.5002856147007
