entry_time,exit_time,entry_price,exit_price,position_size,predicted_exp_r,edge,volatility,net_pnl,pnl_per_unit,stop_hit,take_profit_hit,hold_time_mins,atr,stop_dist,tp_dist,bar_high,bar_low,bar_close,signal,entry_bar,exit_bar,bars_held,future_price,real_horizon_ret,entry_time_idx,side,gate_on_entry,directional_hit,profitable
2025-08-13 03:25:00,2025-08-13T05:40:00,119373.199866,119119.0,0.00916788,7.53479680221944e-06,753.479680221944,-0.0003796652212084,-6.703409606119045,-731.1842657319953,True,False,135.0,121.93536258911304,243.87072517822608,731.6121755346783,119494.99,119349.32,119420.37,1,278,305,27,119760.01,0.0032403431794925945,2025-08-13 03:20:00,long,False,False,False
2025-08-13 05:45:00,2025-08-13T08:45:00,119203.825998,119951.92220825904,0.01025615,7.784241507129127e-06,778.4241507129126,-0.0014187762930885,2.766952492917026,269.7847138465239,False,True,180.0,124.68253504317236,249.3650700863447,748.095210259034,119212.86,119092.0,119177.22,1,306,342,36,119265.1,0.0005140271420569473,2025-08-13 05:40:00,long,False,True,True
2025-08-13 12:35:00,2025-08-13T13:25:00,120514.002378,120761.932165749,-0.04347663,-0.0001104853044667,-0.1775755449224685,-5.375604164397528e-05,-31.75888071606751,-730.4816568365006,True,False,50.0,111.89061541361826,223.78123082723653,671.3436924817096,120552.72,120424.96,120552.69,-1,388,398,10,120644.0,-0.0010786930932079521,2025-08-13 12:30:00,short,False,True,False
2025-08-13 13:30:00,2025-08-13T13:45:00,120619.881198,120901.42534266466,-0.06081568,-0.0001549151552766,-0.2487450262196212,0.0008784773545893,-46.4988635913175,-764.5867577459876,True,False,15.0,128.68384734305957,257.36769468611914,772.1030840583574,120729.8,120552.0,120706.62,-1,399,402,3,121525.89,-0.007511272544803494,2025-08-13 13:25:00,short,False,True,False
2025-08-13 13:50:00,2025-08-13T14:00:00,121056.2,121792.323594,-0.06003263,-0.0001484521723768,-0.2436298708087843,0.0034167467922151,-73.34910647880221,-1221.8206411880042,True,False,10.0,255.9153627125458,511.8307254250916,1535.4921762752747,121987.91,121056.2,121978.16,-1,403,405,2,121649.7,-0.004902681564430405,2025-08-13 13:45:00,short,False,True,False
2025-08-13 14:05:00,2025-08-13T19:20:00,121845.18608800002,122419.29885947146,-0.06979091,-0.0002353063563086,-0.2822508210195239,0.0067188622541545,-74.16273413394339,-1062.641741366367,True,False,315.0,274.8164037461602,549.6328074923204,1648.898422476961,122150.0,121844.44,122116.55,-1,406,469,63,120890.73,0.007833350817082637,2025-08-13 14:00:00,short,False,True,False
2025-08-13 19:25:00,2025-08-13T20:45:00,122480.888922,122926.44928683552,-0.02306635,-0.0001355259829333,-0.0942178988083619,0.0052172170624709,-21.598754432810143,-936.3750412531735,True,False,80.0,210.489495526446,420.978991052892,1262.9369731586758,122505.39,122310.59,122358.0,-1,470,486,16,122740.0,-0.0021155225135981214,2025-08-13 19:20:00,short,False,True,False
2025-08-13 20:50:00,2025-08-13T22:40:00,122926.0,123296.4254075776,-0.03078574,-0.0002113525176603,-0.1264817976403767,0.0035475990076845,-26.564099428612536,-862.8702583927668,True,False,110.0,172.88502668347104,345.7700533669421,1037.310160100826,122973.0,122926.0,122962.05,-1,487,509,22,122465.16,0.0037489221157444032,2025-08-13 20:45:00,short,False,True,False
2025-08-13 22:45:00,2025-08-14T00:15:00,123494.056248,123913.32644513316,-0.01651276,-0.0001196817144837,-0.0683523623367466,0.0047077439977015,-15.094065605692446,-914.0849625194362,True,False,90.0,197.2457436930526,394.4914873861052,1183.4744621583154,123637.68,123387.45,123544.52,-1,510,528,18,123551.16,-0.000462400812921187,2025-08-13 22:40:00,short,False,True,False
2025-08-14 00:20:00,2025-08-14T00:30:00,123890.996844,124334.90257419267,-0.02739411,-0.0002155084841819,-0.1139402489521735,0.0032143295479973,-25.760257589550022,-940.3575290290512,True,False,10.0,209.521361039728,419.042722079456,1257.128166238368,124051.68,123746.52,123761.39,-1,529,531,2,123609.52,0.0022719717426635724,2025-08-14 00:15:00,short,False,True,False
2025-08-14 00:35:00,2025-08-14T05:30:00,124100.165002,122591.8956123405,-0.02889345,-0.0002318125800891,-0.1207079589042976,0.0016883239819558,29.3235367591429,1014.8852684308348,False,True,295.0,251.37806494325147,502.75612988650295,1508.2683896595088,124149.96,123762.06,124046.27,-1,532,591,59,123571.14,0.004262887176592144,2025-08-14 00:30:00,short,False,False,True
2025-08-14 05:35:00,2025-08-14T06:00:00,122767.011686,121950.94100825378,-0.02867923,-0.0002273391440699,-0.1181587044538055,-0.0107427190332326,9.367633762444846,326.6347723577253,False,True,25.0,136.01161295770504,272.0232259154101,816.0696777462302,122800.0,122660.3,122660.3,-1,592,597,5,121583.0,0.009644379786879013,2025-08-14 05:30:00,short,False,False,True
2025-08-14 06:05:00,2025-08-14T10:55:00,121832.0,120805.6521147374,-0.02118724,-0.0002466550439854,-0.0865339366591591,-0.0076991447946422,11.46383463176826,541.0725810331247,False,True,290.0,171.05781421043238,342.1156284208648,1026.3468852625942,122010.88,121832.0,121885.76,-1,598,656,58,121771.27,0.0004984733075053838,2025-08-14 06:00:00,short,False,False,True
2025-08-14 11:00:00,2025-08-14T12:30:00,120908.803402,119902.68949830077,-0.01662829,-0.0002168331998429,-0.0673235874714753,-0.0074944497639933,8.721387085184734,524.4909178986375,False,True,90.0,167.68548394987306,335.3709678997461,1006.1129036992384,121031.31,120870.28,120927.45,-1,657,675,18,120907.39,1.1689818774455013e-05,2025-08-14 10:55:00,short,False,False,True
2025-08-14 12:35:00,2025-08-14T12:45:00,118692.246802,119648.0534424634,-0.0078226,-0.0001092562988468,-0.0310624894802123,-0.0183325477743874,-11.205774691073682,-1432.487240952328,True,False,10.0,465.940407370029,931.880814740058,2795.642444220174,119438.0,117632.0,119004.75,-1,676,678,2,118235.05,0.003851951701299224,2025-08-14 12:30:00,short,False,True,False
2025-08-14 12:55:00,2025-08-14T13:05:00,119117.28,118103.0300259207,0.00602938,0.0001184575992903,0.0240476919509103,-0.0017351032655078,-8.975881294442328,-1488.690594131126,True,False,10.0,495.3118215039409,990.6236430078818,2971.8709290236457,119117.28,118700.0,118866.37,1,680,682,2,118502.92,-0.005157606016524224,2025-08-14 12:50:00,long,False,False,False
2025-08-14 13:10:00,2025-08-14T13:40:00,118959.077058,117892.12366602324,0.01784178,0.0003507812651499,0.0711293425159034,-0.0013831233095614,-27.48804172201078,-1540.6557934248028,True,False,30.0,521.6846253076382,1043.3692506152763,3130.1077518458287,119249.2,118932.29,119249.19,1,683,689,6,118250.88,-0.005953283057624096,2025-08-14 13:05:00,long,False,False,False
2025-08-14 13:45:00,2025-08-14T18:20:00,118293.68400599998,117229.19762474658,0.00120279,2.3592623583313923e-05,0.0047821990382294,-0.0055934622594741,-1.846922708101071,-1535.5321445148954,True,False,275.0,520.5174258112606,1041.0348516225213,3123.104554867564,118544.0,118165.19,118502.92,1,690,745,55,119194.81,0.007617701668284423,2025-08-14 13:40:00,long,False,False,False
2025-08-14 18:25:00,2025-08-15T00:45:00,117519.09912,118354.3244,0.00136822,2.706744497329349e-05,0.0054053458699043,-0.0065479823204562,0.4973184615445296,363.4784329599988,False,False,380.0,239.5416671522605,479.083334304521,1437.250002913563,117855.0,117495.6,117855.0,1,746,822,76,118168.0,0.005521663158236105,2025-08-14 18:20:00,long,False,True,True
2025-08-15 00:50:00,2025-08-15T04:10:00,118266.5,119108.14532646506,0.00122446,2.4902825959607715e-05,0.0048679030826721,0.0063560683426501,0.4492495200105061,366.8960358121181,False,True,200.0,140.2740544108396,280.5481088216792,841.6443264650376,118266.5,118206.31,118229.07,1,823,863,40,118621.99,0.0030058385087916293,2025-08-15 00:45:00,long,False,True,True
2025-08-15 06:20:00,2025-08-15T07:15:00,119135.302296,118848.92925162004,0.00145164,8.352235904521416e-06,0.0032857814820808,0.0016621279459251,-1.106645425911254,-762.3415074751688,True,False,55.0,131.29875181072538,262.5975036214508,787.7925108643523,119144.5,119100.0,119114.17,1,889,900,11,118874.82,-0.002186440886789383,2025-08-15 06:15:00,long,False,False,False
2025-08-15 07:20:00,2025-08-15T09:25:00,118973.79,118719.59778972644,0.00151158,8.601680609431101e-06,0.0033831016230498,-0.0013557047565859,-1.10281700343569,-729.578985853008,True,False,125.0,115.22127049087592,230.44254098175185,691.3276229452555,118981.07,118878.0,118878.01,1,901,926,25,118937.57,-0.00030443680074398414,2025-08-15 07:15:00,long,False,False,False
2025-08-15 09:30:00,2025-08-15T12:30:00,118737.482748,118510.0,0.00151471,8.601680609431101e-06,0.0033837601070014,-0.0019861286254728,-1.063292662409541,-701.9777134960095,True,False,180.0,113.40028234192332,226.80056468384663,680.4016940515398,118891.2,118713.74,118868.11,1,927,963,36,118945.14,0.001748876994813184,2025-08-15 09:25:00,long,False,False,False
2025-08-15 12:35:00,2025-08-15T12:50:00,118905.11,118596.1659898369,0.00106845,5.589871750429427e-06,0.0023761151095563,0.001611944698908,-0.8376077043214514,-783.9465621427781,True,False,15.0,142.6095160847655,285.219032169531,855.657096508593,118905.11,118660.19,118724.66,1,964,967,3,118464.17,-0.0037083351590188373,2025-08-15 12:30:00,long,False,False,False
2025-08-15 13:00:00,2025-08-15T14:00:00,118628.13,117734.70944625384,-0.02160981,-5.6983498931610185e-05,-0.0329350079027766,-6.388201749863089e-05,9.091136313561051,420.6948748536452,False,True,60.0,148.90325895769186,297.8065179153837,893.4195537461512,118738.0,118628.13,118681.53,-1,969,981,12,117746.57,0.007431289694948388,2025-08-15 12:55:00,short,False,False,True
2025-08-15 14:05:00,2025-08-15T16:05:00,118032.758726,116820.79805808044,-0.04941614,-8.039970079741093e-05,-0.0730933211296462,-0.0049918810713917,36.67930555732619,742.2535543513959,False,True,120.0,201.99327798659104,403.9865559731821,1211.9596679195463,118159.62,117945.48,118146.53,-1,982,1006,24,117400.0,0.005360873818673335,2025-08-15 14:00:00,short,False,False,True
2025-08-15 16:15:00,2025-08-15T22:35:00,117069.069132,117476.5,0.01214875,3.0079253832295163e-05,0.0144162696375875,0.0003499859108235,-0.7490952083698206,-61.66027026400416,False,False,380.0,284.98347730243,569.96695460486,1709.90086381458,117134.59,116803.99,117050.41,1,1008,1084,76,117259.81,0.0016293019959433147,2025-08-15 16:10:00,long,False,False,False
2025-08-15 22:40:00,2025-08-15T23:10:00,117485.4,117320.0,0.01082289,2.435374373284632e-05,0.0117009951189375,0.003756995346944,-6.872652037212095,-635.0108000000088,True,False,30.0,71.23695798849147,142.47391597698294,427.4217479309488,117485.4,117450.12,117450.97,1,1085,1091,6,117153.56,-0.002824521174545914,2025-08-15 22:35:00,long,False,False,False
2025-08-15 23:15:00,2025-08-15T23:25:00,117326.04,117059.99,0.0146981,3.0079253832295163e-05,0.0135403905456246,-0.0013565089789879,-10.80048812008583,-734.8220599999885,True,False,10.0,101.73198428333367,203.46396856666735,610.3919057000021,117326.04,117167.91,117167.92,1,1092,1094,2,117435.45,0.0009325295560985736,2025-08-15 23:10:00,long,False,False,False
2025-08-15 23:30:00,2025-08-16T01:35:00,117185.99,117823.83809796754,0.01530996,3.0079253832295163e-05,0.013512891491908,-0.0012568395947599,2.569446730385552,167.82844177160175,False,True,125.0,106.30784966125452,212.61569932250904,637.8470979675271,117185.99,117087.99,117153.56,1,1095,1120,25,117461.68,0.002352584980508231,2025-08-15 23:25:00,long,False,True,True
2025-08-16 01:40:00,2025-08-16T02:00:00,117817.56,117632.21000000002,0.01293345,2.5497901195635545e-05,0.0114729506254041,0.005320341424204,-8.487570613112888,-656.2495399999913,True,False,20.0,90.60053717583357,181.20107435166716,543.6032230550014,117817.56,117732.01,117797.19,1,1121,1125,4,117649.09,-0.0014299226702708932,2025-08-16 01:35:00,long,False,False,False
2025-08-16 02:05:00,2025-08-16T02:50:00,117669.459186,117456.9985228999,0.01442754,2.982980912738548e-05,0.0121432690593212,-0.0013248501723231,-9.849877462610046,-682.7135785178932,True,False,45.0,94.48178208786952,188.96356417573907,566.8906925272172,117697.97,117610.06,117697.97,1,1126,1135,9,117505.51,-0.001393302791855648,2025-08-16 02:00:00,long,False,False,False
2025-08-16 02:55:00,2025-08-16T06:35:00,117518.0,117314.6571464574,0.02681312,2.982980912738548e-05,0.0121228654241303,-0.0011777713007156,-18.045448765153584,-673.0081678355068,True,False,220.0,89.93711429415114,179.8742285883023,539.6226857649069,117518.0,117479.21,117505.51,1,1136,1180,44,117547.44,0.0002505148147518025,2025-08-16 02:50:00,long,False,False,False
2025-08-16 06:40:00,2025-08-16T10:20:00,117333.26196,117163.041430402,0.03142067,3.0079253832295163e-05,0.0122075735571123,-0.0016813413490574,-20.084505017823236,-639.2131363787988,True,False,220.0,73.39111692637829,146.78223385275658,440.3467015582697,117391.99,117309.79,117370.83,1,1181,1225,44,117563.43,0.0019616606250873344,2025-08-16 06:35:00,long,False,False,False
2025-08-16 10:25:00,2025-08-16T16:45:00,117303.456,117737.14,0.03175879,3.0079253832295163e-05,0.012227931605594,-0.000254028222706,-1.1559307773174137,-36.39719199999161,False,False,380.0,100.21917289171016,200.43834578342037,601.315037350261,117346.63,117240.08,117342.0,1,1226,1302,76,117520.01,0.001846100766204102,2025-08-16 10:20:00,long,False,False,False
2025-08-16 16:50:00,2025-08-16T17:10:00,117776.35,117656.63128971092,0.03919578,2.982980912738548e-05,0.0121275652945046,0.0042320941336971,-23.148426909125565,-590.5846728684967,True,False,20.0,48.090838412217664,96.18167682443531,288.545030473306,117776.35,117751.3,117751.31,1,1303,1307,4,117660.65,-0.000982370399490319,2025-08-16 16:45:00,long,False,False,False
2025-08-16 17:15:00,2025-08-16T20:00:00,117700.0,117590.76,0.03861033,2.982980912738548e-05,0.0115313208411322,-0.0006481777239808,-22.387100228301804,-579.8215200000053,True,False,165.0,44.33934565320152,88.67869130640304,266.0360739192091,117700.0,117651.72,117678.52,1,1308,1341,33,117714.01,0.00011903143585382125,2025-08-16 17:10:00,long,False,False,False
2025-08-16 20:05:00,2025-08-16T21:40:00,117590.77,117487.90324417564,0.04649217,2.982980912738548e-05,0.0115403643924532,-0.0009281223449448,-26.64113397881936,-573.0241023126982,True,False,95.0,39.68173735964257,79.36347471928514,238.0904241578554,117590.77,117522.01,117580.0,1,1342,1361,19,117655.41,0.0005497030081527607,2025-08-16 20:00:00,long,False,False,False
2025-08-16 21:45:00,2025-08-16T22:00:00,117515.038308,117408.56970698472,0.06152467,2.982980912738548e-05,0.0115328676950236,-0.0008438588201997,-35.45764045948934,-576.3158170452493,True,False,15.0,41.49059489582165,82.98118979164329,248.9435693749299,117532.52,117491.53,117532.52,1,1362,1365,3,117498.31,-0.000142350359927223,2025-08-16 21:40:00,long,False,False,False
2025-08-16 22:05:00,2025-08-17T01:00:00,117363.06792,117224.99327415944,0.06767795,3.0079253832295163e-05,0.0116286447338882,-0.0012931144908913,-41.09748712965487,-607.2507682288673,True,False,175.0,57.31197862399976,114.62395724799951,343.8718717439985,117403.52,117323.46,117359.82,1,1366,1401,35,117460.56,0.0008306878963529769,2025-08-16 22:00:00,long,False,False,False
2025-08-17 01:05:00,2025-08-17T03:35:00,117248.94,117643.94567216914,0.06676412,2.982980912738548e-05,0.0115136055022453,-0.000772714411844,-4.992627514945088,-74.78009917520201,False,True,150.0,65.83411202818773,131.66822405637546,395.0046721691264,117248.94,117172.21,117220.0,1,1402,1432,30,117439.97,0.0016292684607638998,2025-08-17 01:00:00,long,False,False,False
2025-08-17 03:40:00,2025-08-17T04:50:00,117682.951884,118012.98976366846,0.06647564,2.982980912738548e-05,0.0115101929506212,0.0035009274711505,-9.396597857658488,-141.35400362686974,False,True,70.0,55.006146611410855,110.01229322282173,330.03687966846513,117707.41,117646.62,117702.22,1,1433,1447,14,117779.39,0.0008194739718550211,2025-08-17 03:35:00,long,False,False,False
2025-08-17 04:55:00,2025-08-17T05:30:00,118146.37,118014.6,0.05455874,2.5497901195635545e-05,0.0094955260837162,0.0041386405048265,-32.958495090555026,-604.0919399999894,True,False,35.0,64.28365089044888,128.56730178089776,385.7019053426933,118146.37,118042.23,118076.11,1,1448,1455,7,118079.99,-0.0005618454464575603,2025-08-17 04:50:00,long,False,False,False
2025-08-17 05:35:00,2025-08-17T07:00:00,118056.8,117900.0,0.06155541,3.0079253832295163e-05,0.0107424117338335,-0.0008494548625958,-38.70072342057618,-628.713600000003,True,False,85.0,77.71406455143014,155.42812910286028,466.2843873085809,118056.8,118000.0,118038.27,1,1456,1473,17,118087.94,0.0002637713371868407,2025-08-17 05:30:00,long,False,False,False
2025-08-17 07:05:00,2025-08-17T08:50:00,117923.58,118299.03432795664,0.06080952,2.982980912738548e-05,0.0106438044365163,-0.0012367212781458,-5.897970115890331,-96.99090069927097,False,True,105.0,62.57555465943918,125.15110931887835,375.4533279566351,117976.8,117843.74,117976.8,1,1474,1495,21,118005.98,0.0006987576191292206,2025-08-17 07:00:00,long,False,False,False
2025-08-17 08:55:00,2025-08-17T10:20:00,118345.29432600002,118194.86731093016,0.05260814,2.5497901195635545e-05,0.0092471441305776,0.0035760811216217,-32.801561346612914,-623.5073383437034,True,False,85.0,63.39115643361065,126.7823128672213,380.3469386016639,118373.42,118312.64,118366.06,1,1496,1513,17,118323.62,-0.0001831448062507404,2025-08-17 08:50:00,long,False,False,False
2025-08-17 10:25:00,2025-08-17T13:00:00,118254.89,118123.0,0.05975859,2.982980912738548e-05,0.0105357542157826,-0.0005641403013126,-36.13277926225017,-604.6457799999995,True,False,155.0,63.31639425534355,126.6327885106871,379.89836553206135,118254.89,118220.01,118220.02,1,1514,1545,31,118286.99,0.00027144754859613685,2025-08-17 10:20:00,long,False,False,False
2025-08-17 13:05:00,2025-08-17T13:15:00,118160.0,118059.12,0.0604227,3.0079253832295163e-05,0.0106849074051161,-0.0009546329081725,-34.64143602004828,-573.3182400000046,True,False,10.0,45.684959198023314,91.36991839604664,274.1097551881399,118160.0,118109.74,118109.75,1,1546,1548,2,118429.99,0.0022849526066351152,2025-08-17 13:00:00,long,False,False,False
2025-08-17 13:20:00,2025-08-17T13:50:00,118111.81764,118405.38411089954,0.06015453,3.0079253832295163e-05,0.010673250874967,-0.0004553842372216,-10.795809135760187,-179.4679326022527,False,True,30.0,48.927578483257214,97.85515696651444,293.5654708995433,118146.36,118075.19,118126.87,1,1549,1555,6,118347.77,0.001997703233381637,2025-08-17 13:15:00,long,True,False,False
2025-08-17 13:55:00,2025-08-17T14:10:00,118499.3,118347.77,0.05983258,2.982980912738548e-05,0.0106657806705042,0.0034812964785046,-37.408773374481136,-625.2241399999989,True,False,15.0,67.17973638695734,134.3594727739147,403.078418321744,118499.3,118401.03,118429.99,1,1556,1559,3,118222.26,-0.002337904105762719,2025-08-17 13:50:00,long,True,False,False
2025-08-17 14:15:00,2025-08-17T14:25:00,118349.73,118184.54,0.05864985,3.0079253832295163e-05,0.0104848741710121,-0.0012786574501837,-37.43376763221914,-638.2585400000023,True,False,10.0,67.59949320459897,135.19898640919794,405.59695922759386,118349.73,118268.33,118268.33,1,1560,1562,2,118230.97,-0.0010034665900800514,2025-08-17 14:10:00,long,True,False,False
2025-08-17 14:30:00,2025-08-17T16:10:00,118257.94,118089.77566685365,0.058708,3.0079253832295163e-05,0.0105308938645458,-0.000769004772967,-37.62359505309559,-640.8597644800639,True,False,100.0,72.27032673852254,144.54065347704508,433.6219604311352,118257.94,118164.29,118208.38,1,1563,1583,20,118150.01,-0.0009126659909686197,2025-08-17 14:25:00,long,True,False,False
2025-08-17 16:15:00,2025-08-17T16:35:00,118116.13,117960.0,0.05836952,2.982980912738548e-05,0.0105009231269091,-0.0012635218485606,-36.67253394071548,-628.2822600000047,True,False,20.0,73.99273531792497,147.98547063584994,443.9564119075498,118116.13,117967.09,118026.9,1,1584,1588,4,117822.5,-0.0024859432831062503,2025-08-17 16:10:00,long,True,False,False
2025-08-17 16:40:00,2025-08-17T16:50:00,117974.25,117775.58134547116,0.05850716,2.982980912738548e-05,0.0105558219804924,-0.0012475092572569,-39.20964496250853,-670.1683172197818,True,False,10.0,87.55391314704873,175.10782629409746,525.3234788822924,117974.25,117927.16,117974.25,1,1589,1591,2,117896.7,-0.0006573468362799756,2025-08-17 16:35:00,long,True,False,False
2025-08-17 16:55:00,2025-08-17T18:50:00,117773.429976,117559.13719949298,0.0582142,2.982980912738548e-05,0.0105305971683962,-0.0017812817904373,-39.874276814270125,-684.9579108580059,True,False,115.0,95.38762288049034,190.77524576098068,572.3257372829421,117834.56,117749.87,117834.56,1,1592,1615,23,117892.04,0.0010071034190323287,2025-08-17 16:50:00,long,True,False,False
2025-08-17 18:55:00,2025-08-17T23:50:00,117572.34,117376.81342227086,0.06073935,2.982980912738548e-05,0.0110190748712601,-0.0016234411449082,-40.41747496283016,-665.4248845736768,True,False,295.0,86.02275951647115,172.0455190329423,516.1365570988269,117572.34,117321.53,117542.01,1,1616,1675,59,117567.59,-4.040065886245013e-05,2025-08-17 18:50:00,long,True,False,False
2025-08-17 23:55:00,2025-08-18T00:20:00,117410.0,117250.0,0.07453696,3.0079253832295163e-05,0.0137978050429192,-0.0012650699156983,-46.90759966719892,-629.3199999999855,True,False,25.0,77.24294906975442,154.48589813950883,463.4576944185265,117410.0,117380.84,117405.01,1,1676,1681,5,117264.85,-0.0012362660761433793,2025-08-17 23:50:00,long,True,False,False
2025-08-18 00:25:00,2025-08-18T00:35:00,117438.312966,117110.44,0.07364521,3.0079253832295163e-05,0.0137064300998214,4.113789285411589e-05,-58.69305776923091,-796.9704719319955,True,False,10.0,123.04143957030588,246.08287914061177,738.2486374218353,117459.28,117088.29,117142.44,1,1682,1684,2,117203.49,-0.001999543079846327,2025-08-18 00:20:00,long,True,False,False
2025-08-18 00:50:00,2025-08-18T01:25:00,117288.312972,117013.56703147756,0.07380167,2.982980912738548e-05,0.0143608127540265,5.41538566501006e-05,-54.86044929306897,-743.3497005293914,True,False,35.0,125.66877281857664,251.33754563715328,754.0126369114598,117291.89,117236.75,117241.14,1,1687,1694,7,116427.6,-0.007338437651545642,2025-08-18 00:45:00,long,True,False,False
2025-08-18 06:10:00,2025-08-18T06:20:00,115615.51,115276.0568201502,0.07157701,3.0079253832295163e-05,0.0311810616546742,0.0005285820716696,-57.35009962304347,-801.2363134900924,True,False,10.0,158.19617826055352,316.39235652110705,949.1770695633212,115615.51,115407.8,115426.05,1,1751,1753,2,115436.75,-0.001546159334504469,2025-08-18 06:05:00,long,True,False,False
2025-08-18 06:30:00,2025-08-18T09:15:00,115212.767946,114832.94091522042,0.05628254,3.0079253832295163e-05,0.0245914635007328,0.0004083627692658,-47.27274367455268,-839.9184485020164,True,False,165.0,178.42742418002027,356.85484836004053,1070.5645450801217,115301.56,115067.69,115301.56,1,1755,1788,33,115410.73,0.0017182301712668957,2025-08-18 06:25:00,long,True,False,False
2025-08-18 09:20:00,2025-08-18T13:20:00,114788.273064,115649.2754200385,0.05629343,3.0079253832295163e-05,0.0246414789367545,-0.0036844427290139,22.52453584957281,400.1272590704246,False,True,240.0,143.5002260064175,287.000452012835,861.001356038505,114947.28,114708.0,114792.52,1,1789,1837,48,115087.05,0.0026028524345289763,2025-08-18 09:15:00,long,True,True,True
2025-08-18 13:30:00,2025-08-18T13:40:00,115681.361646,115413.31808864346,0.03642511,3.0079253832295163e-05,0.0160261736466238,0.000594171358916,-26.598814321001363,-730.2329168258206,True,False,10.0,122.47763814129574,244.95527628259148,734.8658288477744,115736.17,115579.2,115706.45,1,1839,1841,2,115428.47,-0.002186105370836531,2025-08-18 13:25:00,long,True,False,False
